match_id,time,player_slot,key,year,month,tier,leaguename,patch_name,phase,match_outcome_for_player,duration,match_minute,annotator_id,sentiment,tox_toxic,tox_severe_toxic,tox_obscene,tox_threat,tox_insult,tox_identity_hate,is_dota_jargon,is_ambiguous,notes,confidence_sentiment,conf_tox_toxic,conf_tox_severe_toxic,conf_tox_obscene,conf_tox_threat,conf_tox_insult,conf_tox_identity_hate,n_annotators
7651725646,1362.0,129.0,Gg,2024,3,Lainnya,DreamLeague Season 23 Qualifiers Powered by Intel,7.35,lainnya,loss,1371,22.7,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4275666515,9.0,2.0,haha,2018,12,Lainnya,E-SPORT LEAGUE-DICKYGAMING,7.2,lainnya,win,2586,0.15,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"tawa mid-game dari pengirim menang (ratio=0.00), kemungkinan amusement; potensi taunt",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6128641771,-59.0,1.0,eh,2021,8,Lainnya,QH Sports - Dota Invitational Series 1 - Hosted by Oceanic Esports,7.29,lainnya,loss,1415,-0.98,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7404713057,2578.0,129.0,ty,2023,10,TI,The International 2023,7.34,lainnya,win,2569,42.97,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""ty"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7970854230,1992.0,1.0,lets us win for shits and giggles,2024,10,Major,Major League (D2AU),7.37,lainnya,loss,2089,33.2,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual panjang,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5526822790,1567.0,1.0,xd,2020,7,Lainnya,The Great American Rivalry,7.27,lainnya,loss,2247,26.12,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"tawa ""xd"" variant (""xd""), amusement / sarcasm ringan",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3260317286,1435.0,2.0,gg,2017,6,Lainnya,Dota 2 The Open Tournament ,7.06,lainnya,loss,1426,23.92,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.01), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6817224250,-86.0,132.0,rdy,2022,10,TI,The International 2022,7.32,lainnya,win,2510,-1.43,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"acknowledgment/agreement (""rdy""), reaksi singkat",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7027832021,1506.0,1.0,gg,2023,2,DPC Tour,DPC 2023 WEU Winter Tour Division II – presented by PGL,7.32,lainnya,win,1509,25.1,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6339916451,357.0,131.0,chinese serv er,2021,12,Lainnya,Asia New Star Cup,7.3,lainnya,win,1707,5.95,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4311421218,1883.0,129.0,AWEOWAEOKWAE,2019,1,Lainnya,E-SPORT LEAGUE-DICKYGAMING,7.2,lainnya,win,1994,31.38,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"tawa mid-game dari pengirim menang (ratio=0.94), kemungkinan amusement; potensi taunt",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7760448082,1578.0,0.0,GG,2024,5,Lainnya,Ancients League,7.36,lainnya,win,1585,26.3,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7147601545,1471.0,3.0,gg,2023,5,Lainnya,ESportsBattle | DOTA2 SC6,7.33,lainnya,win,1475,24.52,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5961060759,2451.0,131.0,gg,2021,4,Lainnya,تورنومنت سطح حرفه ای اِستیم مَن,7.29,lainnya,loss,2461,40.85,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8689425925,1184.0,131.0,gg,2026,2,Lainnya,,7.37,lainnya,loss,1180,19.73,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8235083102,-89.0,129.0,GWR,2025,3,Lainnya,DreamLeague Season 26 Qualifiers,7.37,lainnya,win,1936,-1.48,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"""gwr"" arti tidak jelas, default neutral",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7108178256,2610.0,131.0,gg,2023,4,Lainnya,ESportsBattle | DOTA2 SC4,7.32,lainnya,win,2604,43.5,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8031187982,-230.0,2.0,tactical,2024,11,Lainnya,ESL One Bangkok 2024 Qualifiers powered by Intel,7.37,lainnya,win,737,-3.83,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5077837734,-551.0,4.0,nevamind,2019,10,Lainnya,ESL India Premiership 2019 - Challenger Cup,7.22,lainnya,win,2897,-9.18,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7539410698,2271.0,128.0,gg,2024,1,Lainnya,Dota 2 Space League,7.35,lainnya,loss,2279,37.85,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4858906400,352.0,129.0,ping,2019,6,Lainnya,redrain cup,7.22,lainnya,win,1365,5.87,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"masalah teknis (""ping""), bukan emosional",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8449478853,414.0,0.0,gameplay,2025,9,TI,The International 2025,7.37,lainnya,win,2257,6.9,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3244219627,276.0,3.0,READY?,2017,6,Lainnya,ESL India Premiership - 2017 Edition,7.06,lainnya,loss,1353,4.6,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"acknowledgment/agreement (""ready?""), reaksi singkat",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4792179748,2172.0,130.0,ember agha kontol,2019,5,Lainnya,TNG League 1,7.22,lainnya,win,3645,36.2,AI,negative,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,profanity bahasa lain dalam frasa pendek (kata kunci: kontol),ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3007495523,-499.0,131.0,black screen,2017,2,Lainnya,ProDotA Cup Series by Azubu.tv,7.02,lainnya,win,2038,-8.32,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"masalah teknis (""black screen""), bukan emosional",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2972095016,-71.0,3.0,drivers,2017,2,Lainnya,AEF Season 1 Qualifiers,7.01,lainnya,win,2073,-1.18,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7871488241,304.0,3.0,sry,2024,7,Lainnya,Elite League Season 2 Main Event – presented by ESB,7.36,lainnya,win,2611,5.07,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"permintaan maaf / mengakui kesalahan (""sry"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6443436197,1762.0,131.0,gg,2022,2,Lainnya,Ultras Dota Pro League 2,7.3,lainnya,win,1766,29.37,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2060942639,2122.0,4.0,GG,2016,1,Major,Winter Major 2016,6.86,lainnya,win,2125,35.37,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4741774307,-62.0,1.0,lag,2019,5,Lainnya,Bishkek Stars League #8,7.21,lainnya,win,1177,-1.03,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"masalah teknis (""lag""), bukan emosional",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5922293044,25.0,3.0,g,2021,4,Major,The Singapore Major,7.28,lainnya,win,2478,0.42,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7007338660,3321.0,128.0,gg,2023,2,DPC Tour,DPC 2023 SEA Winter Tour Division II - presented by Epulze,7.32,lainnya,win,3328,55.35,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6130060783,1055.0,131.0,gg,2021,8,Lainnya,Cecilia Cup,7.29,lainnya,win,1056,17.58,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6725527617,-782.0,2.0,dire is the new radiant,2022,8,Lainnya,Summer wave ,7.32,lainnya,loss,3091,-13.03,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6107453149,1628.0,130.0,GG,2021,7,Lainnya,Perfect Land Gaming,7.29,lainnya,loss,1635,27.13,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8153198581,1934.0,128.0,gg,2025,1,Lainnya,Ancients League,7.37,lainnya,loss,1933,32.23,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7126132755,1316.0,4.0,g,2023,4,Major,ESL One The Berlin Major powered by Intel,7.33,lainnya,win,2786,21.93,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3563853766,-80.0,129.0,G L H F,2017,11,Lainnya,2017 Mars Dota 2 League,7.07,lainnya,loss,1107,-1.33,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""g l h f"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4755628615,-67.0,1.0,?,2019,5,Major,EPICENTER Major 2019,7.21,lainnya,win,2233,-1.12,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"reaksi punctuation-only (?, !, ??, !! dst), tone tidak jelas",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4212685819,31.0,128.0,shouldnt host india,2018,11,Lainnya,ACER PREDATOR LEAGUE 2019 | INDIA QUALIFIERS,7.19,lainnya,loss,1095,0.52,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7105301710,1882.0,4.0,g,2023,4,DPC Tour,DPC 2023 EEU Spring Tour Division II - presented by Paragon Events,7.32,lainnya,loss,3172,31.37,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2744259144,-90.0,130.0,Sec,2016,10,Major,The Fall Major 2016,6.88,lainnya,win,1717,-1.5,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timer/wait call (""sec""), permintaan jeda waktu",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7226127291,2409.0,129.0,G,2023,7,Major,The Bali Major,7.33,lainnya,loss,2416,40.15,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4826564737,716.0,1.0,sry,2019,6,Lainnya,joinDOTA League #16,7.22,lainnya,win,1474,11.93,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"permintaan maaf / mengakui kesalahan (""sry"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4166635964,1375.0,4.0,GL,2018,10,Lainnya,YouTube SIVVIT - Big Russian Show,7.19,lainnya,loss,1363,22.92,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""gl"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6708796127,2383.0,0.0,smoke,2022,8,Lainnya,ACER Predator League Bangladesh 2022,7.31,lainnya,win,2720,39.72,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"koordinasi taktis (""smoke""), Dota jargon strategis",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4221927771,2219.0,131.0,gg,2018,11,Major,The Kuala Lumpur Major,7.19,lainnya,loss,2220,36.98,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8158461055,2054.0,3.0,gg,2025,2,Lainnya,Dota 2 Space League,7.37,lainnya,loss,2064,34.23,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8757928349,1783.0,1.0,gg,2026,4,Lainnya,,7.37,lainnya,loss,1790,29.72,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3721336855,-67.0,0.0,go,2018,2,Lainnya,Dota2 Asia Championships 2018,7.08,lainnya,loss,1884,-1.12,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"initiation/coordination call (""go""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7899046741,-702.0,130.0,thanks for wait,2024,8,Lainnya,PGL Wallachia Season #2 SEA Closed Qualifiers,7.37,lainnya,win,1541,-11.7,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship compound (token: thanks, msg: ""thanks for wait"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5107776675,-83.0,1.0,if we win RIP ur top 3,2019,11,Lainnya,Dotabuff Reach - Pinnacle Division,7.22,lainnya,win,4137,-1.38,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual panjang,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7411532432,386.0,129.0,g,2023,11,Lainnya,DotaTM League Season III,7.34,lainnya,win,1534,6.43,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6818781180,-84.0,2.0,shuo zhong wen,2022,10,TI,The International 2022,7.32,lainnya,loss,2541,-1.4,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8502483871,-28.0,3.0,bobi smoke,2025,10,Lainnya,,7.37,lainnya,win,2567,-0.47,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Dota coordination/observation (""bobi smoke"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7406249246,-73.0,130.0,gl,2023,10,TI,The International 2023,7.34,lainnya,loss,2400,-1.22,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""gl"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8515053749,3866.0,128.0,ggwp,2025,10,Lainnya,European Pro League  2024-2025 Season,7.37,lainnya,loss,3874,64.43,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3060790759,2671.0,3.0,gg,2017,3,Lainnya,ProDotA Cup Series by Azubu.tv,7.03,lainnya,win,2671,44.52,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6255698270,2404.0,128.0,gg,2021,11,Lainnya,BTS Pro Series 9,7.3,lainnya,win,2411,40.07,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8681877202,-56.0,131.0,hf,2026,2,Lainnya,,7.37,lainnya,win,2952,-0.93,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""hf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8146435767,437.0,130.0,1,2025,1,Lainnya,SIVVIT League,7.37,lainnya,win,2033,7.28,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"numbers/timer (""1"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7578796563,-84.0,128.0,What was he cooking?,2024,2,Lainnya,NADCL Season 6,7.35,lainnya,win,1999,-1.4,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3048653853,-72.0,3.0,gl hf,2017,3,Major,Kiev Major,7.02,lainnya,loss,1625,-1.2,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""gl hf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8384422245,1646.0,2.0,gg,2025,7,Lainnya,Destiny League,7.37,lainnya,loss,1648,27.43,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3277122831,3160.0,0.0,gg wp,2017,6,TI,The International 2017,7.06,lainnya,loss,3167,52.67,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4063369023,683.0,131.0,no tp,2018,8,TI,The International 2018,7.19,lainnya,loss,2493,11.38,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Dota coordination/observation (""no tp"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2347111487,1720.0,130.0,gg,2016,5,Lainnya,The Summit 5,6.87,lainnya,win,1718,28.67,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6263039572,2594.0,0.0,gg,2021,11,Lainnya,BTS Pro Series 9,7.3,lainnya,win,2592,43.23,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6611631363,-84.0,1.0,g,2022,6,DPC Tour,DPC SA Division I  Summer Tour – 2021/2022 by 4D Esports,7.31,lainnya,loss,1897,-1.4,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2637242223,2491.0,1.0,gg,2016,9,Lainnya,AES Summer League S1,6.88,lainnya,win,2498,41.52,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4716102736,1313.0,3.0,owhh,2019,5,Lainnya,Meister Division 2019,7.21,lainnya,loss,1311,21.88,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6281887009,1471.0,128.0,gg,2021,11,Lainnya,Dota 2 Champions League 2021-2022 Season,7.3,lainnya,loss,1480,24.52,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3966150350,2566.0,0.0,gege,2018,6,TI,The International 2018,7.17,lainnya,win,2571,42.77,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4074694505,1949.0,128.0,gg,2018,8,TI,The International 2018,7.19,lainnya,win,1956,32.48,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7966556088,-63.0,128.0,mute autumn for good game,2024,9,Major,Major League (D2AU),7.37,lainnya,loss,1992,-1.05,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship phrase (""mute autumn for good game"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7237731504,-78.0,3.0,ya se donde vive,2023,7,Lainnya,EPL World Series: America 2022-2023 Season ,7.33,lainnya,win,3374,-1.3,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7962755011,1705.0,1.0,GG,2024,9,Lainnya,Dota 2 Space League,7.37,lainnya,loss,1708,28.42,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6033763787,2023.0,128.0,gg,2021,6,Major,WePlay Kyiv Major 2021,7.29,lainnya,loss,2031,33.72,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4932853525,1303.0,128.0,gg,2019,7,Lainnya,Asian DOTA2 Gold Occupation Invitational Competition S2,7.22,lainnya,win,1308,21.72,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3485929573,2131.0,128.0,okee gue maghrib dl,2017,10,Lainnya,DafaeSports Indonesia Series Presented by Eternal Gaming,7.06,lainnya,loss,2133,35.52,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Indo) AFK announcement untuk sholat maghrib,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5476890334,710.0,2.0,g,2020,6,Lainnya,BTS Dota 2 Online,7.26,lainnya,loss,1799,11.83,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4894085062,1576.0,131.0,GG,2019,7,TI,The International 2019,7.22,lainnya,loss,1586,26.27,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5710038773,-582.0,4.0,viper mid tu,2020,11,Lainnya,LIGA KBBD ,7.27,lainnya,win,1937,-9.7,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Dota coordination/observation (""viper mid tu"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3278171855,2665.0,128.0,sec,2017,6,TI,The International 2017,7.06,lainnya,win,2794,44.42,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timer/wait call (""sec""), permintaan jeda waktu",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7381903769,3313.0,130.0,GG,2023,10,TI,The International 2023,7.34,lainnya,win,3319,55.22,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2940009921,-83.0,132.0,glgl,2017,1,Lainnya,VivaWin Grand Slam Dota 2 Tournament,7.01,lainnya,loss,3169,-1.38,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship ""good luck"" repetisi (""glgl"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
